Date,Currency,Exchange Rate,USD Equivalent,Percent Change
19/05/1981,Deutsche mark,0.4600,2.29300,0.200611
19/05/1981,French franc,0.7400,5.52620,0.133908
19/05/1981,Japanese yen,34.0000,220.02000,0.154531
19/05/1981,U.K. pound,0.0710,2.09210,0.148539
19/05/1981,U.S. dollar,0.5400,1.00000,0.540000
20/05/1981,Deutsche mark,0.4600,2.28950,0.200917
20/05/1981,French franc,0.7400,5.51620,0.134150
20/05/1981,Japanese yen,34.0000,220.12000,0.154461
20/05/1981,U.K. pound,0.0710,2.09000,0.148390
20/05/1981,U.S. dollar,0.5400,1.00000,0.540000
21/05/1981,Deutsche mark,0.4600,2.30100,0.199913
21/05/1981,French franc,0.7400,5.54500,0.133454
21/05/1981,Japanese yen,34.0000,222.05000,0.153119
21/05/1981,U.K. pound,0.0710,2.07950,0.147645
21/05/1981,U.S. dollar,0.5400,1.00000,0.540000
22/05/1981,Deutsche mark,0.4600,2.31230,0.198936
22/05/1981,French franc,0.7400,5.56250,0.133034
22/05/1981,Japanese yen,34.0000,222.45000,0.152843
22/05/1981,U.K. pound,0.0710,2.06800,0.146828
22/05/1981,U.S. dollar,0.5400,1.00000,0.540000
26/05/1981,Deutsche mark,0.4600,2.32990,0.197433
26/05/1981,French franc,0.7400,5.57950,0.132628
26/05/1981,Japanese yen,34.0000,223.77000,0.151942
26/05/1981,U.K. pound,0.0710,2.06940,0.146927
26/05/1981,U.S. dollar,0.5400,1.00000,0.540000
27/05/1981,Deutsche mark,0.4600,2.34400,0.196246
27/05/1981,French franc,0.7400,5.55750,0.133153
27/05/1981,Japanese yen,34.0000,224.70000,0.151313
27/05/1981,U.K. pound,0.0710,2.06380,0.146530
27/05/1981,U.S. dollar,0.5400,1.00000,0.540000
28/05/1981,Deutsche mark,0.4600,2.33570,0.196943
28/05/1981,French franc,0.7400,5.53250,0.133755
28/05/1981,Japanese yen,34.0000,224.82000,0.151232
28/05/1981,U.K. pound,0.0710,2.06050,0.146296
28/05/1981,U.S. dollar,0.5400,1.00000,0.540000
29/05/1981,Deutsche mark,0.4600,2.32600,0.197764
29/05/1981,French franc,0.7400,5.53750,0.133634
29/05/1981,Japanese yen,34.0000,223.95000,0.151820
29/05/1981,U.K. pound,0.0710,2.06950,0.146935
29/05/1981,U.S. dollar,0.5400,1.00000,0.540000
01/06/1981,Deutsche mark,0.4600,2.32670,0.197705
01/06/1981,French franc,0.7400,5.54000,0.133574
01/06/1981,Japanese yen,34.0000,221.57000,0.153450
01/06/1981,U.K. pound,0.0710,2.06350,0.146509
01/06/1981,U.S. dollar,0.5400,1.00000,0.540000
02/06/1981,Deutsche mark,0.4600,2.36320,0.194651
02/06/1981,French franc,0.7400,5.62120,0.131644
02/06/1981,Japanese yen,34.0000,224.02000,0.151772
02/06/1981,U.K. pound,0.0710,2.04070,0.144890
02/06/1981,U.S. dollar,0.5400,1.00000,0.540000
03/06/1981,Deutsche mark,0.4600,2.36200,0.194750
03/06/1981,French franc,0.7400,5.60000,0.132143
03/06/1981,Japanese yen,34.0000,223.72000,0.151976
03/06/1981,U.K. pound,0.0710,2.01650,0.143172
03/06/1981,U.S. dollar,0.5400,1.00000,0.540000
04/06/1981,Deutsche mark,0.4600,2.39000,0.192469
04/06/1981,French franc,0.7400,5.64650,0.131055
04/06/1981,Japanese yen,34.0000,225.67000,0.150662
04/06/1981,U.K. pound,0.0710,1.95300,0.138663
04/06/1981,U.S. dollar,0.5400,1.00000,0.540000
05/06/1981,Deutsche mark,0.4600,2.42950,0.189339
05/06/1981,French franc,0.7400,5.74250,0.128864
05/06/1981,Japanese yen,34.0000,228.17000,0.149012
05/06/1981,U.K. pound,0.0710,1.92650,0.136782
05/06/1981,U.S. dollar,0.5400,1.00000,0.540000
08/06/1981,Deutsche mark,0.4600,2.42170,0.189949
08/06/1981,French franc,0.7400,5.71100,0.129575
08/06/1981,Japanese yen,34.0000,227.55000,0.149418
08/06/1981,U.K. pound,0.0710,1.93400,0.137314
08/06/1981,U.S. dollar,0.5400,1.00000,0.540000
09/06/1981,Deutsche mark,0.4600,2.38000,0.193277
09/06/1981,French franc,0.7400,5.65250,0.130916
09/06/1981,Japanese yen,34.0000,227.17000,0.149668
09/06/1981,U.K. pound,0.0710,1.95300,0.138663
09/06/1981,U.S. dollar,0.5400,1.00000,0.540000
10/06/1981,Deutsche mark,0.4600,2.36900,0.194175
10/06/1981,French franc,0.7400,5.63870,0.131236
10/06/1981,Japanese yen,34.0000,226.92000,0.149833
10/06/1981,U.K. pound,0.0710,1.96550,0.139551
10/06/1981,U.S. dollar,0.5400,1.00000,0.540000
11/06/1981,Deutsche mark,0.4600,2.39800,0.191827
11/06/1981,French franc,0.7400,5.69450,0.129950
11/06/1981,Japanese yen,34.0000,226.20000,0.150309
11/06/1981,U.K. pound,0.0710,1.94670,0.138216
11/06/1981,U.S. dollar,0.5400,1.00000,0.540000
12/06/1981,Deutsche mark,0.4600,2.39800,0.191827
12/06/1981,French franc,0.7400,5.70300,0.129756
12/06/1981,Japanese yen,34.0000,224.85000,0.151212
12/06/1981,U.K. pound,0.0710,1.95050,0.138486
12/06/1981,U.S. dollar,0.5400,1.00000,0.540000
15/06/1981,Deutsche mark,0.4600,2.36510,0.194495
15/06/1981,French franc,0.7400,5.65500,0.130858
15/06/1981,Japanese yen,34.0000,221.17000,0.153728
15/06/1981,U.K. pound,0.0710,1.98200,0.140722
15/06/1981,U.S. dollar,0.5400,1.00000,0.540000
16/06/1981,Deutsche mark,0.4600,2.34100,0.196497
16/06/1981,French franc,0.7400,5.58200,0.132569
16/06/1981,Japanese yen,34.0000,220.02000,0.154531
16/06/1981,U.K. pound,0.0710,2.00750,0.142533
16/06/1981,U.S. dollar,0.5400,1.00000,0.540000
17/06/1981,Deutsche mark,0.4600,2.34150,0.196455
17/06/1981,French franc,0.7400,5.56300,0.133022
17/06/1981,Japanese yen,34.0000,220.52000,0.154181
17/06/1981,U.K. pound,0.0710,2.00050,0.142036
17/06/1981,U.S. dollar,0.5400,1.00000,0.540000
18/06/1981,Deutsche mark,0.4600,2.36200,0.194750
18/06/1981,French franc,0.7400,5.62300,0.131602
18/06/1981,Japanese yen,34.0000,221.82000,0.153277
18/06/1981,U.K. pound,0.0710,1.98330,0.140814
18/06/1981,U.S. dollar,0.5400,1.00000,0.540000
19/06/1981,Deutsche mark,0.4600,2.38650,0.192751
19/06/1981,French franc,0.7400,5.70750,0.129654
19/06/1981,Japanese yen,34.0000,223.75000,0.151955
19/06/1981,U.K. pound,0.0710,1.96700,0.139657
19/06/1981,U.S. dollar,0.5400,1.00000,0.540000
22/06/1981,Deutsche mark,0.4600,2.36700,0.194339
22/06/1981,French franc,0.7400,5.66850,0.130546
22/06/1981,Japanese yen,34.0000,222.52000,0.152795
22/06/1981,U.K. pound,0.0710,1.98500,0.140935
22/06/1981,U.S. dollar,0.5400,1.00000,0.540000
23/06/1981,Deutsche mark,0.4600,2.35330,0.195470
23/06/1981,French franc,0.7400,5.65620,0.130830
23/06/1981,Japanese yen,34.0000,221.92000,0.153208
23/06/1981,U.K. pound,0.0710,2.00250,0.142178
23/06/1981,U.S. dollar,0.5400,1.00000,0.540000
24/06/1981,Deutsche mark,0.4600,2.36810,0.194249
24/06/1981,French franc,0.7400,5.69870,0.129854
24/06/1981,Japanese yen,34.0000,222.65000,0.152706
24/06/1981,U.K. pound,0.0710,1.98620,0.141020
24/06/1981,U.S. dollar,0.5400,1.00000,0.540000
25/06/1981,Deutsche mark,0.4600,2.37740,0.193489
25/06/1981,French franc,0.7400,5.68950,0.130064
25/06/1981,Japanese yen,34.0000,224.85000,0.151212
25/06/1981,U.K. pound,0.0710,1.96750,0.139693
25/06/1981,U.S. dollar,0.5400,1.00000,0.540000
26/06/1981,Deutsche mark,0.4600,2.39850,0.191787
26/06/1981,French franc,0.7400,5.73250,0.129089
26/06/1981,Japanese yen,34.0000,225.35000,0.150876
26/06/1981,U.K. pound,0.0710,1.94130,0.137832
26/06/1981,U.S. dollar,0.5400,1.00000,0.540000
29/06/1981,Deutsche mark,0.4600,2.37920,0.193342
29/06/1981,French franc,0.7400,5.69000,0.130053
29/06/1981,Japanese yen,34.0000,224.95000,0.151145
29/06/1981,U.K. pound,0.0710,1.95300,0.138663
29/06/1981,U.S. dollar,0.5400,1.00000,0.540000
30/06/1981,Deutsche mark,0.4600,2.39100,0.192388
30/06/1981,French franc,0.7400,5.70420,0.129729
30/06/1981,Japanese yen,34.0000,225.85000,0.150542
30/06/1981,U.K. pound,0.0710,1.94280,0.137939
30/06/1981,U.S. dollar,0.5400,1.00000,0.540000
01/07/1981,Deutsche mark,0.4600,2.40800,0.191030
01/07/1981,French franc,0.7400,5.74370,0.128837
01/07/1981,Japanese yen,34.0000,227.87000,0.149208
01/07/1981,U.K. pound,0.0710,1.90950,0.135575
01/07/1981,U.S. dollar,0.5400,1.00000,0.540000
02/07/1981,Deutsche mark,0.4600,2.41450,0.190516
02/07/1981,French franc,0.7400,5.74550,0.128796
02/07/1981,Japanese yen,34.0000,227.32000,0.149569
02/07/1981,U.K. pound,0.0710,1.88230,0.133643
02/07/1981,U.S. dollar,0.5400,1.00000,0.540000
03/07/1981,Deutsche mark,0.4600,2.41050,0.190832
03/07/1981,French franc,0.7400,5.72750,0.129201
03/07/1981,Japanese yen,34.0000,227.92000,0.149175
03/07/1981,U.K. pound,0.0710,1.89400,0.134474
03/07/1981,U.S. dollar,0.5400,1.00000,0.540000
06/07/1981,Deutsche mark,0.4600,2.44850,0.187870
06/07/1981,French franc,0.7400,5.79250,0.127751
06/07/1981,Japanese yen,34.0000,230.00000,0.147826
06/07/1981,U.K. pound,0.0710,1.88150,0.133587
06/07/1981,U.S. dollar,0.5400,1.00000,0.540000
07/07/1981,Deutsche mark,0.4600,2.44450,0.188178
07/07/1981,French franc,0.7400,5.79200,0.127762
07/07/1981,Japanese yen,34.0000,228.90000,0.148536
07/07/1981,U.K. pound,0.0710,1.91250,0.135788
07/07/1981,U.S. dollar,0.5400,1.00000,0.540000
08/07/1981,Deutsche mark,0.4600,2.46400,0.186688
08/07/1981,French franc,0.7400,5.81250,0.127312
08/07/1981,Japanese yen,34.0000,229.07000,0.148426
08/07/1981,U.K. pound,0.0710,1.89050,0.134226
08/07/1981,U.S. dollar,0.5400,1.00000,0.540000
09/07/1981,Deutsche mark,0.4600,2.46220,0.186825
09/07/1981,French franc,0.7400,5.86500,0.126172
09/07/1981,Japanese yen,34.0000,228.42000,0.148849
09/07/1981,U.K. pound,0.0710,1.88400,0.133764
09/07/1981,U.S. dollar,0.5400,1.00000,0.540000
10/07/1981,Deutsche mark,0.4600,2.44460,0.188170
10/07/1981,French franc,0.7400,5.85600,0.126366
10/07/1981,Japanese yen,34.0000,228.95000,0.148504
10/07/1981,U.K. pound,0.0710,1.89250,0.134368
10/07/1981,U.S. dollar,0.5400,1.00000,0.540000
13/07/1981,Deutsche mark,0.4600,2.42450,0.189730
13/07/1981,French franc,0.7400,5.78550,0.127906
13/07/1981,Japanese yen,34.0000,227.95000,0.149156
13/07/1981,U.K. pound,0.0710,1.89800,0.134758
13/07/1981,U.S. dollar,0.5400,1.00000,0.540000
14/07/1981,Deutsche mark,0.4600,2.44970,0.187778
14/07/1981,French franc,0.7400,5.81850,0.127181
14/07/1981,Japanese yen,34.0000,230.71000,0.147371
14/07/1981,U.K. pound,0.0710,1.85860,0.131961
14/07/1981,U.S. dollar,0.5400,1.00000,0.540000
15/07/1981,Deutsche mark,0.4600,2.42730,0.189511
15/07/1981,French franc,0.7400,5.76750,0.128305
15/07/1981,Japanese yen,34.0000,231.08000,0.147135
15/07/1981,U.K. pound,0.0710,1.87850,0.133374
15/07/1981,U.S. dollar,0.5400,1.00000,0.540000
16/07/1981,Deutsche mark,0.4600,2.41280,0.190650
16/07/1981,French franc,0.7400,5.73200,0.129100
16/07/1981,Japanese yen,34.0000,230.90000,0.147250
16/07/1981,U.K. pound,0.0710,1.88040,0.133508
16/07/1981,U.S. dollar,0.5400,1.00000,0.540000
17/07/1981,Deutsche mark,0.4600,2.42560,0.189644
17/07/1981,French franc,0.7400,5.75600,0.128562
17/07/1981,Japanese yen,34.0000,231.72000,0.146729
17/07/1981,U.K. pound,0.0710,1.87600,0.133196
17/07/1981,U.S. dollar,0.5400,1.00000,0.540000
20/07/1981,Deutsche mark,0.4600,2.44550,0.188101
20/07/1981,French franc,0.7400,5.80150,0.127553
20/07/1981,Japanese yen,34.0000,232.97000,0.145942
20/07/1981,U.K. pound,0.0710,1.87400,0.133054
20/07/1981,U.S. dollar,0.5400,1.00000,0.540000
21/07/1981,Deutsche mark,0.4600,2.45800,0.187144
21/07/1981,French franc,0.7400,5.82870,0.126958
21/07/1981,Japanese yen,34.0000,234.75000,0.144835
21/07/1981,U.K. pound,0.0710,1.85080,0.131407
21/07/1981,U.S. dollar,0.5400,1.00000,0.540000
22/07/1981,Deutsche mark,0.4600,2.44650,0.188024
22/07/1981,French franc,0.7400,5.82750,0.126984
22/07/1981,Japanese yen,34.0000,234.37000,0.145070
22/07/1981,U.K. pound,0.0710,1.85450,0.131670
22/07/1981,U.S. dollar,0.5400,1.00000,0.540000
23/07/1981,Deutsche mark,0.4600,2.44130,0.188424
23/07/1981,French franc,0.7400,5.81500,0.127257
23/07/1981,Japanese yen,34.0000,234.00000,0.145299
23/07/1981,U.K. pound,0.0710,1.85850,0.131954
23/07/1981,U.S. dollar,0.5400,1.00000,0.540000
24/07/1981,Deutsche mark,0.4600,2.44160,0.188401
24/07/1981,French franc,0.7400,5.81200,0.127323
24/07/1981,Japanese yen,34.0000,234.85000,0.144773
24/07/1981,U.K. pound,0.0710,1.85250,0.131528
24/07/1981,U.S. dollar,0.5400,1.00000,0.540000
27/07/1981,Deutsche mark,0.4600,2.42530,0.189667
27/07/1981,French franc,0.7400,5.77370,0.128167
27/07/1981,Japanese yen,34.0000,234.80000,0.144804
27/07/1981,U.K. pound,0.0710,1.87400,0.133054
27/07/1981,U.S. dollar,0.5400,1.00000,0.540000
28/07/1981,Deutsche mark,0.4600,2.44320,0.188278
28/07/1981,French franc,0.7400,5.81700,0.127213
28/07/1981,Japanese yen,34.0000,236.70000,0.143642
28/07/1981,U.K. pound,0.0710,1.85800,0.131918
28/07/1981,U.S. dollar,0.5400,1.00000,0.540000
29/07/1981,Deutsche mark,0.4600,2.45730,0.187197
29/07/1981,French franc,0.7400,5.82600,0.127017
29/07/1981,Japanese yen,34.0000,237.80000,0.142977
29/07/1981,U.K. pound,0.0710,1.85850,0.131954
29/07/1981,U.S. dollar,0.5400,1.00000,0.540000
30/07/1981,Deutsche mark,0.4600,2.46700,0.186461
30/07/1981,French franc,0.7400,5.85450,0.126398
30/07/1981,Japanese yen,34.0000,239.57000,0.141921
30/07/1981,U.K. pound,0.0710,1.84850,0.131244
30/07/1981,U.S. dollar,0.5400,1.00000,0.540000
31/07/1981,Deutsche mark,0.4600,2.46450,0.186650
31/07/1981,French franc,0.7400,5.83750,0.126767
31/07/1981,Japanese yen,34.0000,239.37000,0.142040
31/07/1981,U.K. pound,0.0710,1.85600,0.131776
31/07/1981,U.S. dollar,0.5400,1.00000,0.540000
03/08/1981,Deutsche mark,0.4600,2.50300,0.183779
03/08/1981,French franc,0.7400,5.93300,0.124726
03/08/1981,Japanese yen,34.0000,245.32000,0.138594
03/08/1981,U.K. pound,0.0710,1.82050,0.129256
03/08/1981,U.S. dollar,0.5400,1.00000,0.540000
04/08/1981,Deutsche mark,0.4600,2.51100,0.183194
04/08/1981,French franc,0.7400,5.97950,0.123756
04/08/1981,Japanese yen,34.0000,244.55000,0.139031
04/08/1981,U.K. pound,0.0710,1.81150,0.128617
04/08/1981,U.S. dollar,0.5400,1.00000,0.540000
05/08/1981,Deutsche mark,0.4600,2.50550,0.183596
05/08/1981,French franc,0.7400,5.97400,0.123870
05/08/1981,Japanese yen,34.0000,241.00000,0.141079
05/08/1981,U.K. pound,0.0710,1.80930,0.128460
05/08/1981,U.S. dollar,0.5400,1.00000,0.540000
06/08/1981,Deutsche mark,0.4600,2.51100,0.183194
06/08/1981,French franc,0.7400,5.98900,0.123560
06/08/1981,Japanese yen,34.0000,239.42000,0.142010
06/08/1981,U.K. pound,0.0710,1.80530,0.128176
06/08/1981,U.S. dollar,0.5400,1.00000,0.540000
07/08/1981,Deutsche mark,0.4600,2.53650,0.181352
07/08/1981,French franc,0.7400,6.06250,0.122062
07/08/1981,Japanese yen,34.0000,237.55000,0.143128
07/08/1981,U.K. pound,0.0710,1.78950,0.127055
07/08/1981,U.S. dollar,0.5400,1.00000,0.540000
10/08/1981,Deutsche mark,0.4600,2.57200,0.178849
10/08/1981,French franc,0.7400,6.18000,0.119741
10/08/1981,Japanese yen,34.0000,238.27000,0.142695
10/08/1981,U.K. pound,0.0710,1.75950,0.124925
10/08/1981,U.S. dollar,0.5400,1.00000,0.540000
11/08/1981,Deutsche mark,0.4600,2.56600,0.179267
11/08/1981,French franc,0.7400,6.16120,0.120106
11/08/1981,Japanese yen,34.0000,236.62000,0.143690
11/08/1981,U.K. pound,0.0710,1.77070,0.125720
11/08/1981,U.S. dollar,0.5400,1.00000,0.540000
12/08/1981,Deutsche mark,0.4600,2.54350,0.180853
12/08/1981,French franc,0.7400,6.11000,0.121113
12/08/1981,Japanese yen,34.0000,232.72000,0.146098
12/08/1981,U.K. pound,0.0710,1.78850,0.126984
12/08/1981,U.S. dollar,0.5400,1.00000,0.540000
13/08/1981,Deutsche mark,0.4600,2.51770,0.182706
13/08/1981,French franc,0.7400,6.02750,0.122771
13/08/1981,Japanese yen,34.0000,232.25000,0.146394
13/08/1981,U.K. pound,0.0710,1.80250,0.127978
13/08/1981,U.S. dollar,0.5400,1.00000,0.540000
14/08/1981,Deutsche mark,0.4600,2.51700,0.182757
14/08/1981,French franc,0.7400,6.03000,0.122720
14/08/1981,Japanese yen,34.0000,231.95000,0.146583
14/08/1981,U.K. pound,0.0710,1.80650,0.128262
14/08/1981,U.S. dollar,0.5400,1.00000,0.540000
17/08/1981,Deutsche mark,0.4600,2.52800,0.181962
17/08/1981,French franc,0.7400,6.03820,0.122553
17/08/1981,Japanese yen,34.0000,233.05000,0.145891
17/08/1981,U.K. pound,0.0710,1.80390,0.128077
17/08/1981,U.S. dollar,0.5400,1.00000,0.540000
18/08/1981,Deutsche mark,0.4600,2.46950,0.186273
18/08/1981,French franc,0.7400,5.88500,0.125743
18/08/1981,Japanese yen,34.0000,228.50000,0.148796
18/08/1981,U.K. pound,0.0710,1.84750,0.131173
18/08/1981,U.S. dollar,0.5400,1.00000,0.540000
19/08/1981,Deutsche mark,0.4600,2.49120,0.184650
19/08/1981,French franc,0.7400,5.93500,0.124684
19/08/1981,Japanese yen,34.0000,230.57000,0.147461
19/08/1981,U.K. pound,0.0710,1.83650,0.130392
19/08/1981,U.S. dollar,0.5400,1.00000,0.540000
20/08/1981,Deutsche mark,0.4600,2.48070,0.185432
20/08/1981,French franc,0.7400,5.92000,0.125000
20/08/1981,Japanese yen,34.0000,229.50000,0.148148
20/08/1981,U.K. pound,0.0710,1.85300,0.131563
20/08/1981,U.S. dollar,0.5400,1.00000,0.540000
21/08/1981,Deutsche mark,0.4600,2.46350,0.186726
21/08/1981,French franc,0.7400,5.90250,0.125371
21/08/1981,Japanese yen,34.0000,228.35000,0.148894
21/08/1981,U.K. pound,0.0710,1.86600,0.132486
21/08/1981,U.S. dollar,0.5400,1.00000,0.540000
24/08/1981,Deutsche mark,0.4600,2.45000,0.187755
24/08/1981,French franc,0.7400,5.85900,0.126301
24/08/1981,Japanese yen,34.0000,227.07000,0.149734
24/08/1981,U.K. pound,0.0710,1.87400,0.133054
24/08/1981,U.S. dollar,0.5400,1.00000,0.540000
25/08/1981,Deutsche mark,0.4600,2.50300,0.183779
25/08/1981,French franc,0.7400,5.99750,0.123385
25/08/1981,Japanese yen,34.0000,230.10000,0.147762
25/08/1981,U.K. pound,0.0710,1.82890,0.129852
25/08/1981,U.S. dollar,0.5400,1.00000,0.540000
26/08/1981,Deutsche mark,0.4600,2.48800,0.184887
26/08/1981,French franc,0.7400,5.96500,0.124057
26/08/1981,Japanese yen,34.0000,230.50000,0.147505
26/08/1981,U.K. pound,0.0710,1.83450,0.130250
26/08/1981,U.S. dollar,0.5400,1.00000,0.540000
27/08/1981,Deutsche mark,0.4600,2.47050,0.186197
27/08/1981,French franc,0.7400,5.91000,0.125212
27/08/1981,Japanese yen,34.0000,230.50000,0.147505
27/08/1981,U.K. pound,0.0710,1.83960,0.130612
27/08/1981,U.S. dollar,0.5400,1.00000,0.540000
28/08/1981,Deutsche mark,0.4600,2.46700,0.186461
28/08/1981,French franc,0.7400,5.91800,0.125042
28/08/1981,Japanese yen,34.0000,230.65000,0.147409
28/08/1981,U.K. pound,0.0710,1.83700,0.130427
28/08/1981,U.S. dollar,0.5400,1.00000,0.540000
31/08/1981,Deutsche mark,0.4600,2.44700,0.187985
31/08/1981,French franc,0.7400,5.86250,0.126226
31/08/1981,Japanese yen,34.0000,230.45000,0.147537
31/08/1981,U.K. pound,0.0710,1.84450,0.130960
31/08/1981,U.S. dollar,0.5400,1.00000,0.540000
01/09/1981,Deutsche mark,0.4600,2.45880,0.187083
01/09/1981,French franc,0.7400,5.87870,0.125878
01/09/1981,Japanese yen,34.0000,230.85000,0.147282
01/09/1981,U.K. pound,0.0710,1.83290,0.130136
01/09/1981,U.S. dollar,0.5400,1.00000,0.540000
02/09/1981,Deutsche mark,0.4600,2.43700,0.188757
02/09/1981,French franc,0.7400,5.83550,0.126810
02/09/1981,Japanese yen,34.0000,229.70000,0.148019
02/09/1981,U.K. pound,0.0710,1.84150,0.130747
02/09/1981,U.S. dollar,0.5400,1.00000,0.540000
03/09/1981,Deutsche mark,0.4600,2.42300,0.189847
03/09/1981,French franc,0.7400,5.81600,0.127235
03/09/1981,Japanese yen,34.0000,229.45000,0.148180
03/09/1981,U.K. pound,0.0710,1.84800,0.131208
03/09/1981,U.S. dollar,0.5400,1.00000,0.540000
04/09/1981,Deutsche mark,0.4600,2.41950,0.190122
04/09/1981,French franc,0.7400,5.81050,0.127356
04/09/1981,Japanese yen,34.0000,230.22000,0.147685
04/09/1981,U.K. pound,0.0710,1.84450,0.130960
04/09/1981,U.S. dollar,0.5400,1.00000,0.540000
07/09/1981,Deutsche mark,0.4600,2.42950,0.189339
07/09/1981,French franc,0.7400,5.81450,0.127268
07/09/1981,Japanese yen,34.0000,230.90000,0.147250
07/09/1981,U.K. pound,0.0710,1.82020,0.129234
07/09/1981,U.S. dollar,0.5400,1.00000,0.540000
08/09/1981,Deutsche mark,0.4600,2.41600,0.190397
08/09/1981,French franc,0.7400,5.80000,0.127586
08/09/1981,Japanese yen,34.0000,231.17000,0.147078
08/09/1981,U.K. pound,0.0710,1.80350,0.128049
08/09/1981,U.S. dollar,0.5400,1.00000,0.540000
09/09/1981,Deutsche mark,0.4600,2.43050,0.189261
09/09/1981,French franc,0.7400,5.81900,0.127170
09/09/1981,Japanese yen,34.0000,232.52000,0.146224
09/09/1981,U.K. pound,0.0710,1.78630,0.126827
09/09/1981,U.S. dollar,0.5400,1.00000,0.540000
10/09/1981,Deutsche mark,0.4600,2.41340,0.190602
10/09/1981,French franc,0.7400,5.78650,0.127884
10/09/1981,Japanese yen,34.0000,232.57000,0.146193
10/09/1981,U.K. pound,0.0710,1.78880,0.127005
10/09/1981,U.S. dollar,0.5400,1.00000,0.540000
11/09/1981,Deutsche mark,0.4600,2.40350,0.191388
11/09/1981,French franc,0.7400,5.76450,0.128372
11/09/1981,Japanese yen,34.0000,231.65000,0.146773
11/09/1981,U.K. pound,0.0710,1.79500,0.127445
11/09/1981,U.S. dollar,0.5400,1.00000,0.540000
14/09/1981,Deutsche mark,0.4600,2.37450,0.193725
14/09/1981,French franc,0.7400,5.69570,0.129923
14/09/1981,Japanese yen,34.0000,230.50000,0.147505
14/09/1981,U.K. pound,0.0710,1.77500,0.126025
14/09/1981,U.S. dollar,0.5400,1.00000,0.540000
15/09/1981,Deutsche mark,0.4600,2.35400,0.195412
15/09/1981,French franc,0.7400,5.65170,0.130934
15/09/1981,Japanese yen,34.0000,227.50000,0.149451
15/09/1981,U.K. pound,0.0710,1.81560,0.128908
15/09/1981,U.S. dollar,0.5400,1.00000,0.540000
16/09/1981,Deutsche mark,0.4600,2.32530,0.197824
16/09/1981,French franc,0.7400,5.58000,0.132616
16/09/1981,Japanese yen,34.0000,226.95000,0.149813
16/09/1981,U.K. pound,0.0710,1.84600,0.131066
16/09/1981,U.S. dollar,0.5400,1.00000,0.540000
17/09/1981,Deutsche mark,0.4600,2.27400,0.202287
17/09/1981,French franc,0.7400,5.45500,0.135655
17/09/1981,Japanese yen,34.0000,225.70000,0.150642
17/09/1981,U.K. pound,0.0710,1.85400,0.131634
17/09/1981,U.S. dollar,0.5400,1.00000,0.540000
18/09/1981,Deutsche mark,0.4600,2.27000,0.202643
18/09/1981,French franc,0.7400,5.45500,0.135655
18/09/1981,Japanese yen,34.0000,226.80000,0.149912
18/09/1981,U.K. pound,0.0710,1.83200,0.130072
18/09/1981,U.S. dollar,0.5400,1.00000,0.540000
21/09/1981,Deutsche mark,0.4600,2.23400,0.205909
21/09/1981,French franc,0.7400,5.31800,0.139150
21/09/1981,Japanese yen,34.0000,225.25000,0.150943
21/09/1981,U.K. pound,0.0710,1.83730,0.130448
21/09/1981,U.S. dollar,0.5400,1.00000,0.540000
22/09/1981,Deutsche mark,0.4600,2.27850,0.201887
22/09/1981,French franc,0.7400,5.41750,0.136594
22/09/1981,Japanese yen,34.0000,226.67000,0.149998
22/09/1981,U.K. pound,0.0710,1.83700,0.130427
22/09/1981,U.S. dollar,0.5400,1.00000,0.540000
23/09/1981,Deutsche mark,0.4600,2.28100,0.201666
23/09/1981,French franc,0.7400,5.44300,0.135954
23/09/1981,Japanese yen,34.0000,226.81000,0.149905
