Date,Currency,Currency Amount,Exchange Rate,USD Equivalent,Year,Month
1992-12-30,French franc,0.8,5.494,0.145613,1992,December
1992-12-30,Japanese yen,31.8,124.52,0.255381,1992,December
1992-12-30,U.K. pound,0.0812,1.5137,0.122912,1992,December
1992-12-30,U.S. dollar,0.572,1.0,0.572,1992,December
1992-12-31,Deutsche mark,0.453,1.6165,0.280235,1992,December
1992-12-31,French franc,0.8,5.514,0.145085,1992,December
1992-12-31,Japanese yen,31.8,124.75,0.25491,1992,December
1992-12-31,U.K. pound,0.0812,1.512,0.122774,1992,December
1992-12-31,U.S. dollar,0.572,1.0,0.572,1992,December
1993-01-04,Deutsche mark,0.453,1.6337,0.277285,1993,January
1993-01-04,French franc,0.8,5.582,0.143318,1993,January
1993-01-04,Japanese yen,31.8,125.02,0.254359,1993,January
1993-01-04,U.K. pound,0.0812,1.5038,0.122109,1993,January
1993-01-04,U.S. dollar,0.572,1.0,0.572,1993,January
1993-01-05,Deutsche mark,0.453,1.637,0.276726,1993,January
1993-01-05,French franc,0.8,5.585,0.143241,1993,January
1993-01-05,Japanese yen,31.8,125.32,0.25375,1993,January
1993-01-05,U.K. pound,0.0812,1.5127,0.122831,1993,January
1993-01-05,U.S. dollar,0.572,1.0,0.572,1993,January
1993-01-06,Deutsche mark,0.453,1.6307,0.277795,1993,January
1993-01-06,French franc,0.8,5.56,0.143885,1993,January
1993-01-06,Japanese yen,31.8,125.0,0.2544,1993,January
1993-01-06,U.K. pound,0.0812,1.5415,0.12517,1993,January
1993-01-06,U.S. dollar,0.572,1.0,0.572,1993,January
1993-01-07,Deutsche mark,0.453,1.635,0.277064,1993,January
1993-01-07,French franc,0.8,5.568,0.143678,1993,January
1993-01-07,Japanese yen,31.8,125.07,0.254258,1993,January
1993-01-07,U.K. pound,0.0812,1.5397,0.125024,1993,January
1993-01-07,U.S. dollar,0.572,1.0,0.572,1993,January
1993-01-08,Deutsche mark,0.453,1.6492,0.274679,1993,January
1993-01-08,French franc,0.8,5.602,0.142806,1993,January
1993-01-08,Japanese yen,31.8,125.47,0.253447,1993,January
1993-01-08,U.K. pound,0.0812,1.5235,0.123708,1993,January
1993-01-08,U.S. dollar,0.572,1.0,0.572,1993,January
1993-01-11,Deutsche mark,0.453,1.6345,0.277149,1993,January
1993-01-11,French franc,0.8,5.557,0.143963,1993,January
1993-01-11,Japanese yen,31.8,125.3,0.253791,1993,January
1993-01-11,U.K. pound,0.0812,1.548,0.125698,1993,January
1993-01-11,U.S. dollar,0.572,1.0,0.572,1993,January
1993-01-12,Deutsche mark,0.453,1.6278,0.27829,1993,January
1993-01-12,French franc,0.8,5.528,0.144718,1993,January
1993-01-12,Japanese yen,31.8,125.2,0.253994,1993,January
1993-01-12,U.K. pound,0.0812,1.5563,0.126372,1993,January
1993-01-12,U.S. dollar,0.572,1.0,0.572,1993,January
1993-01-13,Deutsche mark,0.453,1.6327,0.277455,1993,January
1993-01-13,French franc,0.8,5.5345,0.144548,1993,January
1993-01-13,Japanese yen,31.8,125.88,0.252622,1993,January
1993-01-13,U.K. pound,0.0812,1.5435,0.125332,1993,January
1993-01-13,U.S. dollar,0.572,1.0,0.572,1993,January
1993-01-14,Deutsche mark,0.453,1.624,0.278941,1993,January
1993-01-14,French franc,0.8,5.5075,0.145256,1993,January
1993-01-14,Japanese yen,31.8,125.8,0.252782,1993,January
1993-01-14,U.K. pound,0.0812,1.5418,0.125194,1993,January
1993-01-14,U.S. dollar,0.572,1.0,0.572,1993,January
1993-01-15,Deutsche mark,0.453,1.625,0.278769,1993,January
1993-01-15,French franc,0.8,5.5015,0.145415,1993,January
1993-01-15,Japanese yen,31.8,125.9,0.252581,1993,January
1993-01-15,U.K. pound,0.0812,1.5385,0.124926,1993,January
1993-01-15,U.S. dollar,0.572,1.0,0.572,1993,January
1993-01-18,Deutsche mark,0.453,1.6245,0.278855,1993,January
1993-01-18,French franc,0.8,5.493,0.14564,1993,January
1993-01-18,Japanese yen,31.8,125.85,0.252682,1993,January
1993-01-18,U.K. pound,0.0812,1.5452,0.12547,1993,January
1993-01-18,U.S. dollar,0.572,1.0,0.572,1993,January
1993-01-19,Deutsche mark,0.453,1.6179,0.279993,1993,January
1993-01-19,French franc,0.8,5.4725,0.146185,1993,January
1993-01-19,Japanese yen,31.8,125.61,0.253165,1993,January
1993-01-19,U.K. pound,0.0812,1.5435,0.125332,1993,January
1993-01-19,U.S. dollar,0.572,1.0,0.572,1993,January
1993-01-20,Deutsche mark,0.453,1.6057,0.28212,1993,January
1993-01-20,French franc,0.8,5.431,0.147303,1993,January
1993-01-20,Japanese yen,31.8,124.97,0.254461,1993,January
1993-01-20,U.K. pound,0.0812,1.5442,0.125389,1993,January
1993-01-20,U.S. dollar,0.572,1.0,0.572,1993,January
1993-01-21,Deutsche mark,0.453,1.6125,0.28093,1993,January
1993-01-21,French franc,0.8,5.444,0.146951,1993,January
1993-01-21,Japanese yen,31.8,125.15,0.254095,1993,January
1993-01-21,U.K. pound,0.0812,1.5255,0.123871,1993,January
1993-01-21,U.S. dollar,0.572,1.0,0.572,1993,January
1993-01-22,Deutsche mark,0.453,1.6105,0.281279,1993,January
1993-01-22,French franc,0.8,5.446,0.146897,1993,January
1993-01-22,Japanese yen,31.8,125.05,0.254298,1993,January
1993-01-22,U.K. pound,0.0812,1.516,0.123099,1993,January
1993-01-22,U.S. dollar,0.572,1.0,0.572,1993,January
1993-01-25,Deutsche mark,0.453,1.5862,0.285588,1993,January
1993-01-25,French franc,0.8,5.367,0.149059,1993,January
1993-01-25,Japanese yen,31.8,124.8,0.254808,1993,January
1993-01-25,U.K. pound,0.0812,1.5422,0.125227,1993,January
1993-01-25,U.S. dollar,0.572,1.0,0.572,1993,January
1993-01-26,Deutsche mark,0.453,1.5765,0.287345,1993,January
1993-01-26,French franc,0.8,5.332,0.150038,1993,January
1993-01-26,Japanese yen,31.8,123.55,0.257386,1993,January
1993-01-26,U.K. pound,0.0812,1.5402,0.125064,1993,January
1993-01-26,U.S. dollar,0.572,1.0,0.572,1993,January
1993-01-27,Deutsche mark,0.453,1.5822,0.28631,1993,January
1993-01-27,French franc,0.8,5.348,0.149589,1993,January
1993-01-27,Japanese yen,31.8,124.07,0.256307,1993,January
1993-01-27,U.K. pound,0.0812,1.519,0.123343,1993,January
1993-01-27,U.S. dollar,0.572,1.0,0.572,1993,January
1993-01-28,Deutsche mark,0.453,1.5768,0.287291,1993,January
1993-01-28,French franc,0.8,5.3492,0.149555,1993,January
1993-01-28,Japanese yen,31.8,124.12,0.256204,1993,January
1993-01-28,U.K. pound,0.0812,1.5152,0.123034,1993,January
1993-01-28,U.S. dollar,0.572,1.0,0.572,1993,January
1993-01-29,Deutsche mark,0.453,1.5927,0.284423,1993,January
1993-01-29,French franc,0.8,5.3905,0.148409,1993,January
1993-01-29,Japanese yen,31.8,124.67,0.255073,1993,January
1993-01-29,U.K. pound,0.0812,1.5022,0.121979,1993,January
1993-01-29,U.S. dollar,0.572,1.0,0.572,1993,January
1993-02-01,Deutsche mark,0.453,1.627,0.278427,1993,February
1993-02-01,French franc,0.8,5.512,0.145138,1993,February
1993-02-01,Japanese yen,31.8,124.85,0.254706,1993,February
1993-02-01,U.K. pound,0.0812,1.458,0.11839,1993,February
1993-02-01,U.S. dollar,0.572,1.0,0.572,1993,February
1993-02-02,Deutsche mark,0.453,1.6295,0.277999,1993,February
1993-02-02,French franc,0.8,5.5105,0.145177,1993,February
1993-02-02,Japanese yen,31.8,124.8,0.254808,1993,February
1993-02-02,U.K. pound,0.0812,1.4627,0.118771,1993,February
1993-02-02,U.S. dollar,0.572,1.0,0.572,1993,February
1993-02-03,Deutsche mark,0.453,1.6432,0.275682,1993,February
1993-02-03,French franc,0.8,5.564,0.143781,1993,February
1993-02-03,Japanese yen,31.8,124.44,0.255545,1993,February
1993-02-03,U.K. pound,0.0812,1.4347,0.116498,1993,February
1993-02-03,U.S. dollar,0.572,1.0,0.572,1993,February
1993-02-04,Deutsche mark,0.453,1.6477,0.274929,1993,February
1993-02-04,French franc,0.8,5.583,0.143292,1993,February
1993-02-04,Japanese yen,31.8,124.55,0.255319,1993,February
1993-02-04,U.K. pound,0.0812,1.4407,0.116985,1993,February
1993-02-04,U.S. dollar,0.572,1.0,0.572,1993,February
1993-02-05,Deutsche mark,0.453,1.6575,0.273303,1993,February
1993-02-05,French franc,0.8,5.605,0.14273,1993,February
1993-02-05,Japanese yen,31.8,124.65,0.255114,1993,February
1993-02-05,U.K. pound,0.0812,1.447,0.117496,1993,February
1993-02-05,U.S. dollar,0.572,1.0,0.572,1993,February
1993-02-08,Deutsche mark,0.453,1.653,0.274047,1993,February
1993-02-08,French franc,0.8,5.592,0.143062,1993,February
1993-02-08,Japanese yen,31.8,124.52,0.255381,1993,February
1993-02-08,U.K. pound,0.0812,1.4372,0.116701,1993,February
1993-02-08,U.S. dollar,0.572,1.0,0.572,1993,February
1993-02-09,Deutsche mark,0.453,1.6575,0.273303,1993,February
1993-02-09,French franc,0.8,5.6105,0.14259,1993,February
1993-02-09,Japanese yen,31.8,122.65,0.259274,1993,February
1993-02-09,U.K. pound,0.0812,1.425,0.11571,1993,February
1993-02-09,U.S. dollar,0.572,1.0,0.572,1993,February
1993-02-10,Deutsche mark,0.453,1.644,0.275547,1993,February
1993-02-10,French franc,0.8,5.5725,0.143562,1993,February
1993-02-10,Japanese yen,31.8,120.68,0.263507,1993,February
1993-02-10,U.K. pound,0.0812,1.4377,0.116741,1993,February
1993-02-10,U.S. dollar,0.572,1.0,0.572,1993,February
1993-02-11,Deutsche mark,0.453,1.6592,0.273023,1993,February
1993-02-11,French franc,0.8,5.6135,0.142514,1993,February
1993-02-11,Japanese yen,31.8,119.92,0.265177,1993,February
1993-02-11,U.K. pound,0.0812,1.4205,0.115345,1993,February
1993-02-11,U.S. dollar,0.572,1.0,0.572,1993,February
1993-02-12,Deutsche mark,0.453,1.6489,0.274729,1993,February
1993-02-12,French franc,0.8,5.5807,0.143351,1993,February
1993-02-12,Japanese yen,31.8,120.6,0.263682,1993,February
1993-02-12,U.K. pound,0.0812,1.42,0.115304,1993,February
1993-02-12,U.S. dollar,0.572,1.0,0.572,1993,February
1993-02-15,Deutsche mark,0.453,1.66,0.272892,1993,February
1993-02-15,French franc,0.8,5.6152,0.14247,1993,February
1993-02-15,Japanese yen,31.8,121.05,0.262701,1993,February
1993-02-15,U.K. pound,0.0812,1.4122,0.114671,1993,February
1993-02-15,U.S. dollar,0.572,1.0,0.572,1993,February
1993-02-16,Deutsche mark,0.453,1.6462,0.275179,1993,February
1993-02-16,French franc,0.8,5.5737,0.143531,1993,February
1993-02-16,Japanese yen,31.8,120.02,0.264956,1993,February
1993-02-16,U.K. pound,0.0812,1.4362,0.116619,1993,February
1993-02-16,U.S. dollar,0.572,1.0,0.572,1993,February
1993-02-17,Deutsche mark,0.453,1.628,0.278256,1993,February
1993-02-17,French franc,0.8,5.519,0.144954,1993,February
1993-02-17,Japanese yen,31.8,119.8,0.265442,1993,February
1993-02-17,U.K. pound,0.0812,1.451,0.117821,1993,February
1993-02-17,U.S. dollar,0.572,1.0,0.572,1993,February
1993-02-18,Deutsche mark,0.453,1.657,0.273386,1993,February
1993-02-18,French franc,0.8,5.5947,0.142992,1993,February
1993-02-18,Japanese yen,31.8,119.73,0.265598,1993,February
1993-02-18,U.K. pound,0.0812,1.4185,0.115182,1993,February
1993-02-18,U.S. dollar,0.572,1.0,0.572,1993,February
1993-02-19,Deutsche mark,0.453,1.6362,0.276861,1993,February
1993-02-19,French franc,0.8,5.541,0.144378,1993,February
1993-02-19,Japanese yen,31.8,119.35,0.266443,1993,February
1993-02-19,U.K. pound,0.0812,1.4465,0.117456,1993,February
1993-02-19,U.S. dollar,0.572,1.0,0.572,1993,February
1993-02-22,Deutsche mark,0.453,1.633,0.277404,1993,February
1993-02-22,French franc,0.8,5.535,0.144535,1993,February
1993-02-22,Japanese yen,31.8,116.7,0.272494,1993,February
1993-02-22,U.K. pound,0.0812,1.449,0.117659,1993,February
1993-02-22,U.S. dollar,0.572,1.0,0.572,1993,February
1993-02-23,Deutsche mark,0.453,1.6245,0.278855,1993,February
1993-02-23,French franc,0.8,5.5155,0.145046,1993,February
1993-02-23,Japanese yen,31.8,116.75,0.272377,1993,February
1993-02-23,U.K. pound,0.0812,1.454,0.118065,1993,February
1993-02-23,U.S. dollar,0.572,1.0,0.572,1993,February
1993-02-24,Deutsche mark,0.453,1.6143,0.280617,1993,February
1993-02-24,French franc,0.8,5.4807,0.145967,1993,February
1993-02-24,Japanese yen,31.8,116.92,0.271981,1993,February
1993-02-24,U.K. pound,0.0812,1.443,0.117172,1993,February
1993-02-24,U.S. dollar,0.572,1.0,0.572,1993,February
1993-02-25,Deutsche mark,0.453,1.6287,0.278136,1993,February
1993-02-25,French franc,0.8,5.5242,0.144817,1993,February
1993-02-25,Japanese yen,31.8,117.67,0.270247,1993,February
1993-02-25,U.K. pound,0.0812,1.4317,0.116254,1993,February
1993-02-25,U.S. dollar,0.572,1.0,0.572,1993,February
1993-02-26,Deutsche mark,0.453,1.6432,0.275682,1993,February
1993-02-26,French franc,0.8,5.5827,0.1433,1993,February
1993-02-26,Japanese yen,31.8,118.08,0.269309,1993,February
1993-02-26,U.K. pound,0.0812,1.4262,0.115807,1993,February
1993-02-26,U.S. dollar,0.572,1.0,0.572,1993,February
1993-03-01,Deutsche mark,0.453,1.651,0.274379,1993,March
1993-03-01,French franc,0.8,5.602,0.142806,1993,March
1993-03-01,Japanese yen,31.8,118.55,0.268241,1993,March
1993-03-01,U.K. pound,0.0812,1.4363,0.116628,1993,March
1993-03-01,U.S. dollar,0.572,1.0,0.572,1993,March
1993-03-02,Deutsche mark,0.453,1.6429,0.275732,1993,March
1993-03-02,French franc,0.8,5.574,0.143524,1993,March
1993-03-02,Japanese yen,31.8,118.67,0.26797,1993,March
1993-03-02,U.K. pound,0.0812,1.4423,0.117115,1993,March
1993-03-02,U.S. dollar,0.572,1.0,0.572,1993,March
1993-03-03,Deutsche mark,0.453,1.6395,0.276304,1993,March
1993-03-03,French franc,0.8,5.559,0.143911,1993,March
1993-03-03,Japanese yen,31.8,116.87,0.272097,1993,March
1993-03-03,U.K. pound,0.0812,1.4545,0.118105,1993,March
1993-03-03,U.S. dollar,0.572,1.0,0.572,1993,March
1993-03-04,Deutsche mark,0.453,1.645,0.27538,1993,March
1993-03-04,French franc,0.8,5.576,0.143472,1993,March
1993-03-04,Japanese yen,31.8,116.65,0.27261,1993,March
1993-03-04,U.K. pound,0.0812,1.4487,0.117634,1993,March
1993-03-04,U.S. dollar,0.572,1.0,0.572,1993,March
1993-03-05,Deutsche mark,0.453,1.6472,0.275012,1993,March
1993-03-05,French franc,0.8,5.5925,0.143049,1993,March
1993-03-05,Japanese yen,31.8,116.58,0.272774,1993,March
1993-03-05,U.K. pound,0.0812,1.4552,0.118162,1993,March
1993-03-05,U.S. dollar,0.572,1.0,0.572,1993,March
1993-03-08,Deutsche mark,0.453,1.6622,0.27253,1993,March
1993-03-08,French franc,0.8,5.636,0.141945,1993,March
1993-03-08,Japanese yen,31.8,117.2,0.271331,1993,March
1993-03-08,U.K. pound,0.0812,1.446,0.117415,1993,March
1993-03-08,U.S. dollar,0.572,1.0,0.572,1993,March
1993-03-09,Deutsche mark,0.453,1.6612,0.272694,1993,March
1993-03-09,French franc,0.8,5.633,0.14202,1993,March
1993-03-09,Japanese yen,31.8,116.87,0.272097,1993,March
1993-03-09,U.K. pound,0.0812,1.442,0.11709,1993,March
1993-03-09,U.S. dollar,0.572,1.0,0.572,1993,March
1993-03-10,Deutsche mark,0.453,1.6661,0.271892,1993,March
1993-03-10,French franc,0.8,5.6555,0.141455,1993,March
1993-03-10,Japanese yen,31.8,117.85,0.269835,1993,March
1993-03-10,U.K. pound,0.0812,1.4328,0.116343,1993,March
1993-03-10,U.S. dollar,0.572,1.0,0.572,1993,March
1993-03-11,Deutsche mark,0.453,1.6711,0.271079,1993,March
1993-03-11,French franc,0.8,5.669,0.141118,1993,March
1993-03-11,Japanese yen,31.8,117.65,0.270293,1993,March
1993-03-11,U.K. pound,0.0812,1.4305,0.116157,1993,March
1993-03-11,U.S. dollar,0.572,1.0,0.572,1993,March
1993-03-12,Deutsche mark,0.453,1.663,0.272399,1993,March
1993-03-12,French franc,0.8,5.653,0.141518,1993,March
1993-03-12,Japanese yen,31.8,117.8,0.269949,1993,March
1993-03-12,U.K. pound,0.0812,1.4322,0.116295,1993,March
1993-03-12,U.S. dollar,0.572,1.0,0.572,1993,March
1993-03-15,Deutsche mark,0.453,1.6672,0.271713,1993,March
1993-03-15,French franc,0.8,5.6665,0.141181,1993,March
1993-03-15,Japanese yen,31.8,118.1,0.269263,1993,March
1993-03-15,U.K. pound,0.0812,1.4322,0.116295,1993,March
1993-03-15,U.S. dollar,0.572,1.0,0.572,1993,March
1993-03-16,Deutsche mark,0.453,1.6607,0.272777,1993,March
1993-03-16,French franc,0.8,5.645,0.141718,1993,March
1993-03-16,Japanese yen,31.8,117.53,0.270569,1993,March
1993-03-16,U.K. pound,0.0812,1.4442,0.117269,1993,March
1993-03-16,U.S. dollar,0.572,1.0,0.572,1993,March
1993-03-17,Deutsche mark,0.453,1.6632,0.272367,1993,March
1993-03-17,French franc,0.8,5.6512,0.141563,1993,March
1993-03-17,Japanese yen,31.8,116.92,0.271981,1993,March
1993-03-17,U.K. pound,0.0812,1.4497,0.117716,1993,March
1993-03-17,U.S. dollar,0.572,1.0,0.572,1993,March
1993-03-18,Deutsche mark,0.453,1.6667,0.271795,1993,March
1993-03-18,French franc,0.8,5.6685,0.141131,1993,March
1993-03-18,Japanese yen,31.8,117.07,0.271632,1993,March
1993-03-18,U.K. pound,0.0812,1.457,0.118308,1993,March
1993-03-18,U.S. dollar,0.572,1.0,0.572,1993,March
1993-03-19,Deutsche mark,0.453,1.6367,0.276776,1993,March
1993-03-19,French franc,0.8,5.5845,0.143254,1993,March
1993-03-19,Japanese yen,31.8,116.07,0.273973,1993,March
1993-03-19,U.K. pound,0.0812,1.4907,0.121045,1993,March
1993-03-19,U.S. dollar,0.572,1.0,0.572,1993,March
1993-03-22,Deutsche mark,0.453,1.6354,0.276996,1993,March
1993-03-22,French franc,0.8,5.574,0.143524,1993,March
1993-03-22,Japanese yen,31.8,115.9,0.274374,1993,March
1993-03-22,U.K. pound,0.0812,1.4858,0.120647,1993,March
1993-03-22,U.S. dollar,0.572,1.0,0.572,1993,March
1993-03-23,Deutsche mark,0.453,1.6334,0.277336,1993,March
1993-03-23,French franc,0.8,5.556,0.143988,1993,March
1993-03-23,Japanese yen,31.8,115.47,0.275396,1993,March
1993-03-23,U.K. pound,0.0812,1.4767,0.119908,1993,March
1993-03-23,U.S. dollar,0.572,1.0,0.572,1993,March
1993-03-24,Deutsche mark,0.453,1.6308,0.277778,1993,March
1993-03-24,French franc,0.8,5.5525,0.144079,1993,March
1993-03-24,Japanese yen,31.8,116.25,0.273548,1993,March
1993-03-24,U.K. pound,0.0812,1.48,0.120176,1993,March
1993-03-24,U.S. dollar,0.572,1.0,0.572,1993,March
1993-03-25,Deutsche mark,0.453,1.6352,0.27703,1993,March
1993-03-25,French franc,0.8,5.56,0.143885,1993,March
1993-03-25,Japanese yen,31.8,117.1,0.271563,1993,March
1993-03-25,U.K. pound,0.0812,1.4777,0.119989,1993,March
1993-03-25,U.S. dollar,0.572,1.0,0.572,1993,March
1993-03-26,Deutsche mark,0.453,1.636,0.276895,1993,March
1993-03-26,French franc,0.8,5.567,0.143704,1993,March
1993-03-26,Japanese yen,31.8,116.45,0.273079,1993,March
1993-03-26,U.K. pound,0.0812,1.4912,0.121085,1993,March
1993-03-26,U.S. dollar,0.572,1.0,0.572,1993,March
1993-03-29,Deutsche mark,0.453,1.6277,0.278307,1993,March
1993-03-29,French franc,0.8,5.5385,0.144443,1993,March
1993-03-29,Japanese yen,31.8,116.8,0.27226,1993,March
1993-03-29,U.K. pound,0.0812,1.4908,0.121053,1993,March
1993-03-29,U.S. dollar,0.572,1.0,0.572,1993,March
1993-03-30,Deutsche mark,0.453,1.6298,0.277948,1993,March
1993-03-30,French franc,0.8,5.535,0.144535,1993,March
1993-03-30,Japanese yen,31.8,117.0,0.271795,1993,March
1993-03-30,U.K. pound,0.0812,1.4905,0.121029,1993,March
1993-03-30,U.S. dollar,0.572,1.0,0.572,1993,March
1993-03-31,Deutsche mark,0.453,1.615,0.280495,1993,March
1993-03-31,French franc,0.8,5.4785,0.146025,1993,March
1993-03-31,Japanese yen,31.8,114.75,0.277124,1993,March
1993-03-31,U.K. pound,0.0812,1.5035,0.122084,1993,March
1993-03-31,U.S. dollar,0.572,1.0,0.572,1993,March
1993-04-01,Deutsche mark,0.453,1.6135,0.280756,1993,April
1993-04-01,French franc,0.8,5.4745,0.146132,1993,April
1993-04-01,Japanese yen,31.8,114.32,0.278167,1993,April
1993-04-01,U.K. pound,0.0812,1.5102,0.122628,1993,April
1993-04-01,U.S. dollar,0.572,1.0,0.572,1993,April
1993-04-02,Deutsche mark,0.453,1.593,0.284369,1993,April
1993-04-02,French franc,0.8,5.412,0.14782,1993,April
1993-04-02,Japanese yen,31.8,114.05,0.278825,1993,April
1993-04-02,U.K. pound,0.0812,1.5332,0.124496,1993,April
1993-04-02,U.S. dollar,0.572,1.0,0.572,1993,April
1993-04-05,Deutsche mark,0.453,1.6,0.283125,1993,April
1993-04-05,French franc,0.8,5.431,0.147303,1993,April
1993-04-05,Japanese yen,31.8,113.8,0.279438,1993,April
1993-04-05,U.K. pound,0.0812,1.5175,0.123221,1993,April
1993-04-05,U.S. dollar,0.572,1.0,0.572,1993,April
1993-04-06,Deutsche mark,0.453,1.604,0.282419,1993,April
1993-04-06,French franc,0.8,5.4345,0.147208,1993,April
1993-04-06,Japanese yen,31.8,114.37,0.278045,1993,April
1993-04-06,U.K. pound,0.0812,1.5157,0.123075,1993,April
1993-04-06,U.S. dollar,0.572,1.0,0.572,1993,April
1993-04-07,Deutsche mark,0.453,1.6102,0.281332,1993,April
1993-04-07,French franc,0.8,5.4535,0.146695,1993,April
1993-04-07,Japanese yen,31.8,114.08,0.278752,1993,April
1993-04-07,U.K. pound,0.0812,1.5185,0.123302,1993,April
1993-04-07,U.S. dollar,0.572,1.0,0.572,1993,April
1993-04-08,Deutsche mark,0.453,1.6143,0.280617,1993,April
1993-04-08,French franc,0.8,5.463,0.14644,1993,April
1993-04-08,Japanese yen,31.8,113.0,0.281416,1993,April
1993-04-08,U.K. pound,0.0812,1.5187,0.123318,1993,April
1993-04-08,U.S. dollar,0.572,1.0,0.572,1993,April
1993-04-09,Deutsche mark,0.453,1.6034,0.282525,1993,April
1993-04-09,French franc,0.8,5.4295,0.147343,1993,April
1993-04-09,Japanese yen,31.8,113.15,0.281043,1993,April
1993-04-09,U.K. pound,0.0812,1.5287,0.12413,1993,April
1993-04-09,U.S. dollar,0.572,1.0,0.572,1993,April
1993-04-12,Deutsche mark,0.453,1.5928,0.284405,1993,April
